right_bound_x,right_bound_y,right_bound_z,left_bound_x,left_bound_y,left_bound_z
-805.179207,-1376.717375,153.593860,-799.189353,-1382.569405,153.611082
-806.762296,-1377.864793,153.858471,-800.852206,-1383.817094,153.869538
-808.353215,-1379.000100,154.121505,-802.535573,-1385.039506,154.129348
-809.955545,-1380.118963,154.383408,-804.233257,-1386.240683,154.390191
-811.561543,-1381.229497,154.644880,-805.934667,-1387.429751,154.651493
-813.179000,-1382.323577,154.906644,-807.631105,-1388.614973,154.912471
-814.820183,-1383.387138,155.169223,-809.340590,-1389.774759,155.172167
-816.481137,-1384.424318,155.432840,-811.064957,-1390.904835,155.429568
-818.148554,-1385.451697,155.697351,-812.786050,-1392.025464,155.683596
-819.816264,-1386.478730,155.962171,-814.498904,-1393.142825,155.933052
-821.486056,-1387.505498,156.226308,-816.207201,-1394.252739,156.176711
-823.154990,-1388.537290,156.488346,-817.907886,-1395.359805,156.413399
-824.818229,-1389.578728,156.746381,-819.601744,-1396.464796,156.642142
-826.472440,-1390.632557,156.998575,-821.289313,-1397.568129,156.862111
-828.132136,-1391.680289,157.243931,-822.969473,-1398.671210,157.072702
-829.793007,-1392.728456,157.481375,-824.643601,-1399.772092,157.273782
-831.454216,-1393.778894,157.710293,-826.308562,-1400.875071,157.465453
-833.128365,-1394.814746,157.931087,-827.964185,-1401.980519,157.648286
-834.799814,-1395.858108,158.143078,-829.608049,-1403.092023,157.823135
-836.469652,-1396.907980,158.346601,-831.239810,-1404.210380,157.991166
-838.131455,-1397.973749,158.541680,-832.860355,-1405.334709,158.153808
-839.783886,-1399.057548,158.728770,-834.470610,-1406.464126,158.312557
-841.439773,-1400.141623,158.909585,-836.068339,-1407.602240,158.468566
-843.083510,-1401.247753,159.083644,-837.653218,-1408.750029,158.622901
-844.732305,-1402.352144,159.253144,-839.222934,-1409.911258,158.776159
-846.379891,-1403.463669,159.418301,-840.780285,-1411.082684,158.929012
-848.024885,-1404.584430,159.579562,-842.327172,-1412.262462,159.081791
-849.660165,-1405.724301,159.736703,-843.855245,-1413.462546,159.233695
-851.274274,-1406.898511,159.889043,-845.382565,-1414.659627,159.386061
-852.891375,-1408.075252,160.038721,-846.903826,-1415.861966,159.538126
-854.471698,-1409.306454,160.182317,-848.390178,-1417.107689,159.687241
-856.021017,-1410.583503,160.320283,-849.872404,-1418.357418,159.835735
-857.566026,-1411.872025,160.454602,-851.346512,-1419.617305,159.982998
-859.079416,-1413.205835,160.583062,-852.792090,-1420.913259,160.127251
-860.556885,-1414.588722,160.705469,-854.227098,-1422.223265,160.269608
-862.023687,-1415.989029,160.823736,-855.651204,-1423.548282,160.409749
-863.455019,-1417.435390,160.936408,-857.043684,-1424.912941,160.546155
-864.850080,-1418.926927,161.043848,-858.423476,-1426.294588,160.679873
-866.232777,-1420.434820,161.147824,-859.790985,-1427.692847,160.810704
-867.582487,-1421.981400,161.247568,-861.126917,-1429.129010,160.937528
-868.899844,-1423.564176,161.343578,-862.448212,-1430.583358,161.061111
-870.215478,-1425.148652,161.437531,-863.750875,-1432.059712,161.181158
-871.513297,-1426.751650,161.528891,-865.024563,-1433.568166,161.297220
-872.765375,-1428.400971,161.616858,-866.287939,-1435.088026,161.409968
-873.992250,-1430.073261,161.702351,-867.540814,-1436.618990,161.519331
-875.205894,-1431.755132,161.785729,-868.770295,-1438.173391,161.624956
-876.422328,-1433.430123,161.867258,-869.991759,-1439.734885,161.727232
-877.638406,-1435.101291,161.946725,-871.201299,-1441.306768,161.825945
-878.842302,-1436.779713,162.023856,-872.377663,-1442.908509,161.920619
-880.048161,-1438.451518,162.098895,-873.545652,-1444.515334,162.011608
-881.271112,-1440.102828,162.171955,-874.728889,-1446.105164,162.099091
-882.507529,-1441.737648,162.242830,-875.915005,-1447.689792,162.182813
-883.730269,-1443.380657,162.311163,-877.097123,-1449.275433,162.262740
-884.938332,-1445.032191,162.376974,-878.280034,-1450.857734,162.338963
-886.133289,-1446.690395,162.440324,-879.464258,-1452.436324,162.411526
-887.317108,-1448.353239,162.501282,-880.646799,-1454.013886,162.480460
-888.495196,-1450.016005,162.559916,-881.823431,-1455.594003,162.545821
-889.671322,-1451.675643,162.616255,-882.996892,-1457.174359,162.607706
-890.845554,-1453.332337,162.670322,-884.168727,-1458.753769,162.666201
-892.015299,-1454.988427,162.722144,-885.335808,-1460.334913,162.721383
-893.178255,-1456.645957,162.771761,-886.495267,-1461.920108,162.773323
-894.335177,-1458.304487,162.819217,-887.647983,-1463.508682,162.822084
-895.487683,-1459.962990,162.864528,-888.795875,-1465.099214,162.867730
-896.637428,-1461.620483,162.907690,-889.941190,-1466.690115,162.910328
-897.784557,-1463.277187,162.948692,-891.085248,-1468.280630,162.949940
-898.927808,-1464.934375,162.987495,-892.225094,-1469.873169,162.986631
-900.064515,-1466.594299,163.024070,-893.359243,-1471.468951,163.020456
-901.195762,-1468.256403,163.058358,-894.488570,-1473.067490,163.051487
-902.323309,-1469.919700,163.090325,-895.616388,-1474.666578,163.079808
-903.450503,-1471.582167,163.119939,-896.745043,-1476.264807,163.105539
-904.577025,-1473.244425,163.147182,-897.874045,-1477.862828,163.128831
-905.704191,-1474.905970,163.172062,-899.003461,-1479.460878,163.149887
-906.826215,-1476.571104,163.194598,-900.125578,-1481.064406,163.168979
-907.941175,-1478.241360,163.214852,-901.239242,-1482.674263,163.186446
-909.059117,-1479.910375,163.233031,-902.351127,-1484.286158,163.202697
-910.180059,-1481.578612,163.249447,-903.461600,-1485.900097,163.218116
-911.305646,-1483.245476,163.264627,-904.571874,-1487.515622,163.233005
-912.435697,-1484.911558,163.279277,-905.682997,-1489.132419,163.247561
-913.563968,-1486.581171,163.294250,-906.786678,-1490.755956,163.261808
-914.688534,-1488.255735,163.310488,-907.881294,-1492.387349,163.275699
-915.814572,-1489.932341,163.328915,-908.973769,-1494.022529,163.289171
-916.943234,-1491.610583,163.350239,-910.066361,-1495.660410,163.302171
-918.076276,-1493.289698,163.374904,-911.161428,-1497.299905,163.314726
-919.213097,-1494.970279,163.403044,-912.259066,-1498.941254,163.326935
-920.347960,-1496.655728,163.434483,-913.354750,-1500.587228,163.338877
-921.478553,-1498.347270,163.468882,-914.445447,-1502.239579,163.350568
-922.608805,-1500.042568,163.505858,-915.533212,-1503.897108,163.362040
-923.742647,-1501.739344,163.545016,-916.622548,-1505.557295,163.373333
-924.883626,-1503.435565,163.585955,-917.717103,-1507.218153,163.384484
-926.029802,-1505.132068,163.628135,-918.818123,-1508.878982,163.395466
-927.175428,-1506.831470,163.670849,-919.922850,-1510.541096,163.406092
-928.314761,-1508.536111,163.713259,-921.016731,-1512.211579,163.415663
-929.447571,-1510.245362,163.754644,-922.100800,-1513.889255,163.423956
-930.575684,-1511.957497,163.794341,-923.184707,-1515.568755,163.431162
-931.701856,-1513.670381,163.831728,-924.273501,-1517.247163,163.437342
-932.826279,-1515.383123,163.866051,-925.354646,-1518.930046,163.441513
-933.933246,-1517.102290,163.895564,-926.411417,-1520.624586,163.442117
-935.000949,-1518.836872,163.917945,-927.457246,-1522.323684,163.439163
-936.038840,-1520.581204,163.932729,-928.489012,-1524.028173,163.431667
-937.052392,-1522.331728,163.939353,-929.503771,-1525.738866,163.418604
-938.033479,-1524.091233,163.936459,-930.503033,-1527.454638,163.399238
-938.981193,-1525.859339,163.923298,-931.440218,-1529.195825,163.369345
-939.911668,-1527.628569,163.900510,-932.385633,-1530.930892,163.333254
-940.812801,-1529.404842,163.866810,-933.290753,-1532.681130,163.286770
-941.683250,-1531.190207,163.821776,-934.164065,-1534.442625,163.229991
-942.515798,-1532.989608,163.764530,-935.018859,-1536.209747,163.163711
-943.319539,-1534.801164,163.695557,-935.850084,-1537.985018,163.087535
-944.091375,-1536.628389,163.614338,-936.668266,-1539.764391,163.002541
-944.817605,-1538.478663,163.519705,-937.451351,-1541.557727,162.907406
-945.509967,-1540.347529,163.412882,-938.189792,-1543.369422,162.801955
-946.184773,-1542.228033,163.295615,-938.888006,-1545.197931,162.687337
-946.835190,-1544.122778,163.167850,-939.553472,-1547.040380,162.565137
-947.462805,-1546.030796,163.030421,-940.194026,-1548.893771,162.437001
-948.072371,-1547.949847,162.884583,-940.787343,-1550.766820,162.302118
-948.662130,-1549.880207,162.731175,-941.360172,-1552.648838,162.163666
-949.226932,-1551.823296,162.570879,-941.898471,-1554.544946,162.021519
-949.765337,-1553.778957,162.404770,-942.413544,-1556.450493,161.877497
-950.275113,-1555.747193,162.233901,-942.903497,-1558.365764,161.732397
-950.743092,-1557.731654,162.058707,-943.370202,-1560.289597,161.587236
-951.175743,-1559.728869,161.881128,-943.825887,-1562.217296,161.443501
-951.579723,-1561.735488,161.703082,-944.273145,-1564.147693,161.301861
-951.960277,-1563.748821,161.526255,-944.713309,-1566.080067,161.162869
-952.317085,-1565.768091,161.351858,-945.143065,-1568.015179,161.026894
-952.660314,-1567.789323,161.181400,-945.552410,-1569.955703,160.894136
-952.997125,-1569.809792,161.016044,-945.947085,-1571.899314,160.765467
-953.323546,-1571.830277,160.856450,-946.342507,-1573.841094,160.641854
-953.649872,-1573.847484,160.703679,-946.731354,-1575.782999,160.523309
-953.987074,-1575.858301,160.558547,-947.113869,-1577.724758,160.410082
-954.330539,-1577.864148,160.421280,-947.480746,-1579.668618,160.302182
-954.671117,-1579.867500,160.292029,-947.831247,-1581.614390,160.199727
-955.011570,-1581.867633,160.171113,-948.173685,-1583.559671,160.102779
-955.349460,-1583.865227,160.058659,-948.505984,-1585.504836,160.011136
-955.688329,-1585.859543,159.954742,-948.833780,-1587.448482,159.924678
-956.029905,-1587.850420,159.859323,-949.159111,-1589.390213,159.843333
-956.375296,-1589.837933,159.772317,-949.484233,-1591.329718,159.767213
-956.719106,-1591.823607,159.693647,-949.800995,-1593.268944,159.696616
-957.057580,-1593.808521,159.623317,-950.107408,-1595.208377,159.632010
-957.394927,-1595.792138,159.561452,-950.410284,-1597.146755,159.573903
-957.730472,-1597.774995,159.508293,-950.708110,-1599.084579,159.522852
-958.064962,-1599.757377,159.464223,-951.004101,-1601.021444,159.479399
-958.399415,-1601.739570,159.429757,-951.296630,-1602.957855,159.444085
-958.731972,-1603.722363,159.405543,-951.584062,-1604.894238,159.417387
-959.064402,-1605.705926,159.392330,-951.869434,-1606.830215,159.399790
-959.400200,-1607.690211,159.390813,-952.152658,-1608.765955,159.391522
-959.742221,-1609.675359,159.401616,-952.438345,-1610.700971,159.392852
-960.081151,-1611.663200,159.425184,-952.722546,-1612.636056,159.403970
-960.417471,-1613.654017,159.461681,-953.001600,-1614.571859,159.424945
-960.756806,-1615.647512,159.511031,-953.281022,-1616.507870,159.455714
-961.099928,-1617.644087,159.572851,-953.560105,-1618.444419,159.496027
-961.445474,-1619.644376,159.646443,-953.833067,-1620.382342,159.545374
-961.794127,-1621.648772,159.730885,-954.103968,-1622.321435,159.603152
-962.145362,-1623.657782,159.825068,-954.377119,-1624.261625,159.668679
-962.497843,-1625.671927,159.927770,-954.654491,-1626.203187,159.741210
-962.841822,-1627.692105,160.037478,-954.927850,-1628.147110,159.819779
-963.174171,-1629.718455,160.152761,-955.188173,-1630.094074,159.903343
-963.488656,-1631.750995,160.272177,-955.426657,-1632.044393,159.990749
-963.775298,-1633.789483,160.394240,-955.667686,-1633.997138,160.081979
-964.037783,-1635.832908,160.518096,-955.919752,-1635.952679,160.176705
-964.266504,-1637.880427,160.642519,-956.172658,-1637.911751,160.273955
-964.455801,-1639.931040,160.766531,-956.384869,-1639.874126,160.371189
-964.603432,-1641.983801,160.889423,-956.550252,-1641.838263,160.467306
-964.716158,-1644.037971,161.011070,-956.681257,-1643.803017,160.562337
-964.792866,-1646.092892,161.131102,-956.784659,-1645.767624,160.656299
-964.828863,-1648.147769,161.248973,-956.856799,-1647.731178,160.748830
-964.823433,-1650.201867,161.364382,-956.893485,-1649.692686,160.839640
-964.778500,-1652.254556,161.477262,-956.884760,-1651.650661,160.928073
-964.693074,-1654.305018,161.587362,-956.825648,-1653.603637,161.013802
-964.557832,-1656.351546,161.693820,-956.731051,-1655.551939,161.097992
-964.379328,-1658.393711,161.796940,-956.588259,-1657.493544,161.179851
-964.179236,-1660.433284,161.898376,-956.398945,-1659.427644,161.259610
-963.962678,-1662.470762,161.998698,-956.176214,-1661.355208,161.338412
-963.723865,-1664.505287,162.097628,-955.929522,-1663.277339,161.417103
-963.441393,-1666.533093,162.193443,-955.649291,-1665.192396,161.494833
-963.111335,-1668.552548,162.285733,-955.355570,-1667.103683,161.573409
-962.745050,-1670.564921,162.375365,-955.049986,-1669.011969,161.653166
-962.327096,-1672.566241,162.460605,-954.738182,-1670.919076,161.734913
-961.863207,-1674.556449,162.541605,-954.395245,-1672.820123,161.816521
-961.373110,-1676.539182,162.619951,-954.020113,-1674.714652,161.897969
-960.867121,-1678.516752,162.696400,-953.617257,-1676.603627,161.979687
-960.334163,-1680.486085,162.769652,-953.192068,-1678.488562,162.062043
-959.763468,-1682.443644,162.838481,-952.706269,-1680.358359,162.140931
-959.136607,-1684.383045,162.900961,-952.183127,-1682.218590,162.218307
-958.481400,-1686.312007,162.959697,-951.652787,-1684.078527,162.296802
-957.780644,-1688.224554,163.012787,-951.114336,-1685.938702,162.376035
-957.040304,-1690.121810,163.060555,-950.550640,-1687.793813,162.454132
-956.286811,-1692.012694,163.105183,-949.884847,-1689.615177,162.523916
-955.512195,-1693.894366,163.145687,-949.180297,-1691.423972,162.591323
-954.716312,-1695.766790,163.181956,-948.480542,-1693.237294,162.659801
-953.873390,-1697.619190,163.211933,-947.731572,-1695.033812,162.724284
-953.005980,-1699.460301,163.237734,-946.870710,-1696.785091,162.779963
-952.125786,-1701.295383,163.260397,-945.963732,-1698.516872,162.832244
-951.211958,-1703.115288,163.278676,-945.036606,-1700.240248,162.882703
-950.258305,-1704.916673,163.292635,-944.095439,-1701.958233,162.931234
-949.274801,-1706.703775,163.303322,-943.075920,-1703.639296,162.973950
-948.280436,-1708.485983,163.312004,-942.004398,-1705.294235,163.012697
-947.247914,-1710.249523,163.317575,-940.925986,-1706.945034,163.049574
-946.168896,-1711.989151,163.320168,-939.853344,-1708.598676,163.084635
-945.072972,-1713.719867,163.321294,-938.745002,-1710.232930,163.116087
-943.960248,-1715.441592,163.321114,-937.568430,-1711.828112,163.143207
-942.811574,-1717.143044,163.319344,-936.395988,-1713.423271,163.168344
-941.622816,-1718.820701,163.316353,-935.227656,-1715.018381,163.191313
-940.414439,-1720.485551,163.313021,-934.055546,-1716.608553,163.211947
-939.193546,-1722.141321,163.309805,-932.814855,-1718.152749,163.229552
-937.934049,-1723.770653,163.306796,-931.571308,-1719.689588,163.245531
-936.636761,-1725.371766,163.304611,-930.342876,-1721.230952,163.260228
-935.331104,-1726.962041,163.303980,-929.113291,-1722.767327,163.273738
-934.020259,-1728.542879,163.305269,-927.845681,-1724.274003,163.286275
-932.695968,-1730.107973,163.308747,-926.561953,-1725.765554,163.298386
-931.360636,-1731.658413,163.314646,-925.289137,-1727.261759,163.310488
-930.025523,-1733.202174,163.323063,-924.018846,-1728.757935,163.322907
-928.693164,-1734.741452,163.333973,-922.746673,-1730.251869,163.335995
-927.360608,-1736.274478,163.347255,-921.472087,-1731.743987,163.350083
-926.028321,-1737.802026,163.362757,-920.198018,-1733.237336,163.365439
-924.702101,-1739.329183,163.380314,-918.926810,-1734.734547,163.382273
-923.380356,-1740.855336,163.399765,-917.657382,-1736.235499,163.400738
-922.063640,-1742.381545,163.420992,-916.386412,-1737.738034,163.420916
-920.749133,-1743.906040,163.443888,-915.108403,-1739.237950,163.442849
-919.435782,-1745.428388,163.468389,-913.823144,-1740.735146,163.466524
-918.126269,-1746.951238,163.494447,-912.531068,-1742.229979,163.491913
-916.821368,-1748.475651,163.522037,-911.232364,-1743.722550,163.518989
-915.519754,-1750.000870,163.551147,-909.929762,-1745.215039,163.547743
-914.221773,-1751.527501,163.581784,-908.623358,-1746.707389,163.578178
-912.925209,-1753.053876,163.613969,-907.311895,-1748.198356,163.610309
-911.629572,-1754.579775,163.647733,-905.993979,-1749.686549,163.644142
-910.335810,-1756.106185,163.683110,-904.672850,-1751.174595,163.679687
-909.044519,-1757.633777,163.720120,-903.349357,-1752.663071,163.716965
-907.754575,-1759.161682,163.758789,-902.023614,-1754.151922,163.756007
-906.464952,-1760.689113,163.799148,-900.695796,-1755.641146,163.796828
-905.175237,-1762.215794,163.841222,-899.364525,-1757.129356,163.839466
-903.883926,-1763.740489,163.885039,-898.030651,-1758.617136,163.883938
-902.593013,-1765.265009,163.930629,-896.696119,-1760.106026,163.930254
-901.302272,-1766.789233,163.978003,-895.361640,-1761.596486,163.978444
-900.011704,-1768.313224,164.027206,-894.027126,-1763.088269,164.028531
-898.722123,-1769.837743,164.078279,-892.693203,-1764.581769,164.080567
-897.430816,-1771.360483,164.131294,-891.361728,-1766.078439,164.134599
-896.137213,-1772.881010,164.186319,-890.030245,-1767.575983,164.190692
-894.841766,-1774.399771,164.243432,-888.703659,-1769.078494,164.248906
-893.545994,-1775.918142,164.302715,-887.382321,-1770.586095,164.309312
-892.249411,-1777.435752,164.364246,-886.067648,-1772.099825,164.372014
-890.952892,-1778.953389,164.428124,-884.755816,-1773.616220,164.437111
-889.654505,-1780.469429,164.494464,-883.448600,-1775.136632,164.504693
-888.353112,-1781.982933,164.563371,-882.142275,-1776.657717,164.574830
